# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,0,KUFXXSEKEB,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,17,33
# x,y,z,u,w
-2.074406517218024826e-01, -6.012476065582410545e-01, 8.737552813107556382e-01, 2.482534153247273118e-16, 9.016374620777779791e-02, -8.624539114841209830e-01, -2.974990442309478067e-01, -4.094723058369300617e-01, 1.000000000000000000e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-2.252357118321287044e-01, -5.834243461963213306e-01, 8.982868946367523755e-01, 3.554447978966673045e-16, 7.406655767448648564e-02, -8.624539114841233145e-01, -2.974990442309436434e-01, -4.094723058369283963e-01, 1.000000000000000000e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-2.390507687812245541e-01, -5.695873962005413293e-01, 9.173318224454078962e-01, 1.110223024625156540e-16, 5.487827726867619549e-02, -8.624539114841297538e-01, -2.974990442309398686e-01, -4.094723058369176827e-01, 1.000000000000000000e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-2.489357281952372380e-01, -5.596867718581305384e-01, 9.309588627916787207e-01, 4.847302891456678175e-16, 3.102350617984421521e-02, -8.624539114841182075e-01, -2.974990442309511929e-01, -4.094723058369335034e-01, 1.000000000000000000e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-2.530678024590093944e-01, -5.555481493987850516e-01, 9.366551879203777187e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.308845124453171305e-01, -1.270245550786723632e+00, 4.107699482122155743e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.067273688814927013e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.994921469750607079e-01, -1.237134332731560482e+00, 4.563436301081207347e-01, 2.220446049250313081e-16, 1.747550515971165591e-02, -8.735198439229683309e-01, -2.861271245539709907e-01, -3.938202011924595292e-01, 1.067273688814927013e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
1.638188955098909272e-01, -1.199507833730742989e+00, 5.081320630634726943e-01, 2.220446049250313081e-16, 3.589811710397309424e-02, -8.735198439228033518e-01, -2.861271245541265884e-01, -3.938202011927123825e-01, 1.067273688814927013e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
1.245041137244794899e-01, -1.158040416637841741e+00, 5.652070662387791433e-01, 1.249000902703301108e-16, 5.451124983725192524e-02, -8.735198439228041289e-01, -2.861271245541248121e-01, -3.938202011927122714e-01, 1.067273688814927013e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
8.260901228600095458e-02, -1.113851397480079441e+00, 6.260280332908776391e-01, -1.381668771744466265e-10, 7.233521262459501056e-02, -8.735197940187109378e-01, -2.861271771906563899e-01, -3.938202736406742899e-01, 1.067273688814927013e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
3.953099330572465431e-02, -1.068414691501619940e+00, 6.885662939253935910e-01, -5.547684795907208708e-11, 8.822980123517600026e-02, -8.735198623611851731e-01, -2.861271051061738402e-01, -3.938201744248973624e-01, 1.067273688814927013e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-3.168359632330003395e-03, -1.023377384985618033e+00, 7.505548283607372806e-01, 1.486482916907432256e-15, 1.010184140782497825e-01, -8.735198439228398781e-01, -2.861271245540932817e-01, -3.938202011926560386e-01, 1.067273688814927013e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-4.397900219909220421e-02, -9.803322029881128552e-01, 8.098014386254945851e-01, 1.185718710066886779e-16, 1.096949481466156229e-01, -8.735198439228037959e-01, -2.861271245541288644e-01, -3.938202011927098845e-01, 1.067273688814927013e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-8.164158182745404058e-02, -9.406074524663279313e-01, 8.644778670389071662e-01, 1.118863022827952404e-16, 1.136365418567212848e-01, -8.735198439228033518e-01, -2.861271245541311403e-01, -3.938202011927092738e-01, 1.067273688814927013e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-1.152782398726171220e-01, -9.051290581976447758e-01, 9.133096874776707175e-01, -1.384203618468796283e-10, 1.127283001786499872e-01, -8.735198534671279047e-01, -2.861271144872175598e-01, -3.938201873367923600e-01, 1.067273688814927013e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-1.444318398875216458e-01, -8.743791866054222428e-01, 9.556332547940160627e-01, 1.387778780781445676e-16, 1.073117495646062347e-01, -8.735198439228049061e-01, -2.861271245541310293e-01, -3.938202011927060542e-01, 1.067273688814927013e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-1.690238342056699927e-01, -8.484406861425932700e-01, 9.913345378751869941e-01, -4.452437236917319222e-10, 9.802465189499720566e-02, -8.735198587846869644e-01, -2.861271088785016237e-01, -3.938201796170566760e-01, 1.067273688814927013e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-1.892569235151317086e-01, -8.270997574798604202e-01, 1.020707806252637351e+00, 1.777223989483336522e-16, 8.552959197065496122e-02, -8.735198439228029077e-01, -2.861271245541332497e-01, -3.938202011927084967e-01, 1.067273688814927013e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-2.054921132057414279e-01, -8.099756287957048384e-01, 1.044277147377330905e+00, 2.482534153247273118e-16, 7.025975209560812729e-02, -8.735198439228051281e-01, -2.861271245541289754e-01, -3.938202011927068869e-01, 1.067273688814927013e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-2.180961768483811458e-01, -7.966814442574924326e-01, 1.062575022623133858e+00, 3.140184917367550333e-16, 5.205769347722003643e-02, -8.735198439228064604e-01, -2.861271245541292529e-01, -3.938202011927038337e-01, 1.067273688814927013e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-2.271146454669470682e-01, -7.871691798428879228e-01, 1.075667531386137021e+00, 2.498001805406602216e-16, 2.942898822045913326e-02, -8.735198439228039069e-01, -2.861271245541323061e-01, -3.938202011927070534e-01, 1.067273688814927013e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-2.308845124453171305e-01, -7.831928981677130919e-01, 1.081140413594548377e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.067273688814927013e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.067825123291719969e-01, -1.505497165990286490e+00, 6.065611714945078337e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.143625125871795323e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.786671912487565739e-01, -1.473993990059712766e+00, 6.499215732827721137e-01, 2.618455766672135076e-16, 1.640088250417126581e-02, -8.855528352760519972e-01, -2.730489793513786179e-01, -3.758196785823165742e-01, 1.143625125871795323e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
1.467178652294762742e-01, -1.438194817232561373e+00, 6.991949075298861116e-01, 2.498001805406602216e-16, 3.369063127860720541e-02, -8.855528352758730293e-01, -2.730489793515629704e-01, -3.758196785826045661e-01, 1.143625125871795323e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
1.115071477016559565e-01, -1.398741260015555765e+00, 7.534980703816478442e-01, 2.482534153247273118e-16, 5.115918513173608323e-02, -8.855528352758719191e-01, -2.730489793515722963e-01, -3.758196785826004027e-01, 1.143625125871795323e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
7.398548419022532574e-02, -1.356698291221869024e+00, 8.113652525122118098e-01, 1.494663993760775338e-10, 6.788877077881656785e-02, -8.855528901679547982e-01, -2.730489178450572485e-01, -3.758195939261623209e-01, 1.143625125871795323e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
3.540435994948282206e-02, -1.313468198238791684e+00, 8.708663709144071063e-01, 6.003276315290189071e-11, 8.280412460037293865e-02, -8.855528149875410149e-01, -2.730490020846120802e-01, -3.758197098719536777e-01, 1.143625125871795323e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-2.837615038747215435e-03, -1.270618121494478503e+00, 9.298444418360821695e-01, 1.398010624982573961e-15, 9.480648055133639174e-02, -8.855528352758341715e-01, -2.730489793516135966e-01, -3.758196785826592445e-01, 1.143625125871795323e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-3.938804066215714772e-02, -1.229663423326236238e+00, 9.862137479532047113e-01, 3.215935913751929255e-16, 1.029494678071720820e-01, -8.855528352758743615e-01, -2.730489793515628594e-01, -3.758196785826016795e-01, 1.143625125871795323e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-7.311902917181151151e-02, -1.191867900298330563e+00, 1.038234822523565803e+00, 2.220446049250313081e-16, 1.066486807757138083e-01, -8.855528352758744726e-01, -2.730489793515672448e-01, -3.758196785825980157e-01, 1.143625125871795323e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-1.032443656243234864e-01, -1.158112505098796596e+00, 1.084695138194563757e+00, 1.496825093301140447e-10, 1.057964329170543172e-01, -8.855528247814400400e-01, -2.730489911105575263e-01, -3.758196947674758426e-01, 1.143625125871795323e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-1.293546214770033287e-01, -1.128856001807705178e+00, 1.124963260380627217e+00, 2.288783399261118726e-16, 1.007128194487742351e-01, -8.855528352758739175e-01, -2.730489793515646912e-01, -3.758196785826014019e-01, 1.143625125871795323e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-1.513794515938288177e-01, -1.104177212046535628e+00, 1.158930700427010185e+00, 4.818109167018180823e-10, 9.199667583864006015e-02, -8.855528189228839553e-01, -2.730489976750646863e-01, -3.758197038027360493e-01, 1.143625125871795323e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-1.695004212524547915e-01, -1.083872692188644571e+00, 1.186877474463259530e+00, 2.237726045655904808e-16, 8.027011383764598440e-02, -8.855528352758736954e-01, -2.730489793515659125e-01, -3.758196785826009578e-01, 1.143625125871795323e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-1.840408218917573557e-01, -1.067580194652130166e+00, 1.209302173511838774e+00, 3.152427400121712072e-16, 6.593926346397448179e-02, -8.855528352758730293e-01, -2.730489793515669672e-01, -3.758196785826019015e-01, 1.143625125871795323e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-1.953291491943480174e-01, -1.054931640507638324e+00, 1.226711414756418428e+00, 1.110223024625156540e-16, 4.885650551186349055e-02, -8.855528352758750277e-01, -2.730489793515754604e-01, -3.758196785825909658e-01, 1.143625125871795323e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-2.034061812072706088e-01, -1.045881338013414652e+00, 1.239168087484262770e+00, 4.742874840267547117e-16, 2.761930906198504371e-02, -8.855528352758758048e-01, -2.730489793515646912e-01, -3.758196785825970165e-01, 1.143625125871795323e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-2.067825123291719969e-01, -1.042098163955793133e+00, 1.244375179859168679e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.143625125871795323e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.816117531907948390e-01, -1.763805730090749035e+00, 8.229465998365566026e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.227666171306873055e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.569187910276886866e-01, -1.734159025472144178e+00, 8.637517880751537369e-01, 3.140184917367550333e-16, 1.521803202631210640e-02, -8.981425861311856940e-01, -2.584517186428358371e-01, -3.557282728546466433e-01, 1.227666171306873055e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
1.288585211031739730e-01, -1.700469485575090145e+00, 9.101214616984510952e-01, 4.002966042486720971e-16, 3.126082426687210036e-02, -8.981425861310902148e-01, -2.584517186429127755e-01, -3.557282728548321615e-01, 1.227666171306873055e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
9.793385504072792125e-02, -1.663340912902178781e+00, 9.612245578583462624e-01, 2.326341149472306724e-16, 4.746952595854397189e-02, -8.981425861310903258e-01, -2.584517186429227120e-01, -3.557282728548246120e-01, 1.227666171306873055e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
6.497955217249976045e-02, -1.623775530806946588e+00, 1.015681634450757764e+00, -3.152016179553374149e-10, 6.299347187494423739e-02, -8.981424680457924525e-01, -2.584518604176780920e-01, -3.557284679910419078e-01, 1.227666171306873055e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
3.109472899225981801e-02, -1.583092953429528382e+00, 1.071676398431205879e+00, -1.266407135956370229e-10, 7.683332224980582437e-02, -8.981426297898489342e-01, -2.584516662256197694e-01, -3.557282007085960096e-01, 1.227666171306873055e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-2.492204182574647708e-03, -1.542768026824858696e+00, 1.127178898354200154e+00, 3.313147453946839010e-15, 8.796892831877296814e-02, -8.981425861311767012e-01, -2.584517186428239577e-01, -3.557282728546783956e-01, 1.227666171306873055e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-3.459350134994707004e-02, -1.504226774920415899e+00, 1.180226380667800612e+00, 2.775557561562891351e-17, 9.552463398130395245e-02, -8.981425861310914360e-01, -2.584517186429234337e-01, -3.557282728548212258e-01, 1.227666171306873055e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-6.421855953835495234e-02, -1.468658529052653705e+00, 1.229181871223061995e+00, 2.224778631027185334e-16, 9.895705546308126987e-02, -8.981425861310877723e-01, -2.584517186429309832e-01, -3.557282728548249451e-01, 1.227666171306873055e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-9.067686329999222195e-02, -1.436892331415070778e+00, 1.272904291333545101e+00, -3.155288895508952245e-10, 9.816615946101499290e-02, -8.981426086981787460e-01, -2.584516915485667310e-01, -3.557282355626480430e-01, 1.227666171306873055e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-1.136088314488283568e-01, -1.409359900046930791e+00, 1.310799432095266503e+00, 2.423651445728339087e-16, 9.344929527065590213e-02, -8.981425861310904368e-01, -2.584517186429227675e-01, -3.557282728548244455e-01, 1.227666171306873055e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-1.329527382834948812e-01, -1.386135343660819474e+00, 1.342765291616073497e+00, -1.016390229694742058e-09, 8.536277846331091768e-02, -8.981426213214318555e-01, -2.584516763929201599e-01, -3.557282147026805674e-01, 1.227666171306873055e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-1.488678531056505661e-01, -1.367027441377285601e+00, 1.369065062857259374e+00, 8.326672684688674053e-17, 7.448094106072271348e-02, -8.981425861310899927e-01, -2.584517186429268754e-01, -3.557282728548220030e-01, 1.227666171306873055e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-1.616383123792888565e-01, -1.351695055111568733e+00, 1.390168282111072795e+00, 2.371437420133773559e-16, 6.118364807082676132e-02, -8.981425861310916581e-01, -2.584517186429190483e-01, -3.557282728548237793e-01, 1.227666171306873055e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-1.715525594252456376e-01, -1.339791875908284968e+00, 1.406551602762601050e+00, 2.775557561562891351e-17, 4.533291823681690619e-02, -8.981425861310904368e-01, -2.584517186429257096e-01, -3.557282728548223361e-01, 1.227666171306873055e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-1.786464085516648315e-01, -1.331274904624291988e+00, 1.418274208055060992e+00, 2.775557561562891351e-17, 2.562737277966615351e-02, -8.981425861310888825e-01, -2.584517186429260982e-01, -3.557282728548257222e-01, 1.227666171306873055e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-1.816117531907948390e-01, -1.327714671711450078e+00, 1.423174448268962999e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.227666171306873055e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.564251894989123759e-01, -2.038030219072779481e+00, 1.054193515497439781e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.317110120937831752e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.351567351296871777e-01, -2.010453212605780138e+00, 1.092150008619334089e+00, 2.220446049250313081e-16, 1.395913008667569628e-02, -9.107855319539520655e-01, -2.426846471133451977e-01, -3.340267606627167485e-01, 1.317110120937831752e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
1.109879632125881643e-01, -1.979115609605269110e+00, 1.135282518820140751e+00, 8.326672684688674053e-17, 2.867479262781688631e-02, -9.107855319539129857e-01, -2.426846471133853322e-01, -3.340267606627936869e-01, 1.317110120937831752e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
8.435203979893821091e-02, -1.944579059864467219e+00, 1.182818001478833647e+00, 2.775557561562891351e-17, 4.354263986712900852e-02, -9.107855319539184258e-01, -2.426846471133757288e-01, -3.340267606627861374e-01, 1.317110120937831752e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
5.596795382880564995e-02, -1.907775815549223708e+00, 1.233473321569018566e+00, 9.020562075079396891e-17, 5.778198737062013174e-02, -9.107855319539149841e-01, -2.426846471133754513e-01, -3.340267606627955743e-01, 1.317110120937831752e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
2.678239642795549047e-02, -1.869933370996656130e+00, 1.285558978077605552e+00, 3.149562337819257252e-16, 7.047806207804413470e-02, -9.107855319539182037e-01, -2.426846471133821126e-01, -3.340267606627821406e-01, 1.317110120937831752e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-2.146576445095610408e-03, -1.832423617906270286e+00, 1.337186724072550126e+00, 3.122502256758252770e-17, 8.069175514213158817e-02, -9.107855319539168715e-01, -2.426846471133847494e-01, -3.340267606627836394e-01, 1.317110120937831752e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-2.979594862183795878e-02, -1.796573014844592864e+00, 1.386530845964631276e+00, 9.540672651745112362e-10, 8.762224001689067343e-02, -9.107854190142917750e-01, -2.426847935525857369e-01, -3.340269622190698562e-01, 1.317110120937831752e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-5.531248788772033520e-02, -1.763487875880810574e+00, 1.432068633070657571e+00, 1.162946699366447049e-09, 9.077008228497306097e-02, -9.107853999431132497e-01, -2.426848182805584619e-01, -3.340269962541880799e-01, 1.317110120937831752e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-7.810147208372630878e-02, -1.733939326952922855e+00, 1.472738721591160038e+00, 9.598127205526194488e-10, 9.004541954008067617e-02, -9.107854901099035061e-01, -2.426847013689588939e-01, -3.340268353392017442e-01, 1.317110120937831752e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-9.785315474303635241e-02, -1.708328990114432955e+00, 1.507988326192834183e+00, 5.551115123125782702e-17, 8.571876225098033764e-02, -9.107855319539174266e-01, -2.426846471133812244e-01, -3.340267606627844721e-01, 1.317110120937831752e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-1.145144197945866527e-01, -1.686725736483561500e+00, 1.537722653913719206e+00, 1.665334536937734811e-16, 7.830184851887975195e-02, -9.107855319539188699e-01, -2.426846471133768113e-01, -3.340267606627840280e-01, 1.317110120937831752e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-1.282223336538675373e-01, -1.668951843628731169e+00, 1.562186318695499399e+00, -2.089591041829266186e-09, 6.831959974594950524e-02, -9.107855970071451202e-01, -2.426845627643483827e-01, -3.340266445662909978e-01, 1.317110120937831752e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-1.392217364789813394e-01, -1.654689848018923160e+00, 1.581816271602678237e+00, 2.371437420133773559e-16, 5.612227002291493572e-02, -9.107855319539174266e-01, -2.426846471133800864e-01, -3.340267606627855268e-01, 1.317110120937831752e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-1.477610404923816456e-01, -1.643617654529303307e+00, 1.597055838541749484e+00, 3.554447978966673045e-16, 4.158278164891674594e-02, -9.107855319539202021e-01, -2.426846471133830008e-01, -3.340267606627759789e-01, 1.317110120937831752e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-1.538711768501370147e-01, -1.635695157345122386e+00, 1.607960220431039922e+00, -7.549662203149873624e-09, 2.350742183191698031e-02, -9.107855676567950809e-01, -2.426846008204684157e-01, -3.340266969460668478e-01, 1.317110120937831752e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-1.564251894989123759e-01, -1.632383585093121425e+00, 1.612518208607028214e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.317110120937831752e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.323474059947193360e-01, -2.318928584684538663e+00, 1.292619191131236134e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.408958782782200103e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.143527033876714227e-01, -2.293571917560376150e+00, 1.327519649324338857e+00, 4.742874840267547117e-16, 1.266639611213672516e-02, -9.229251070326829343e-01, -2.262852964968201097e-01, -3.114549909666834426e-01, 1.408958782782200103e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
9.390411528269562713e-02, -2.264757435150764664e+00, 1.367179381960663020e+00, 2.371437420133773559e-16, 2.601926334965472959e-02, -9.229251070326537354e-01, -2.262852964968421754e-01, -3.114549909667544969e-01, 1.408958782782200103e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
7.136813254639159942e-02, -2.233001566491033874e+00, 1.410887585452773818e+00, 4.965068306494546235e-16, 3.951022169007616103e-02, -9.229251070326560669e-01, -2.262852964968570246e-01, -3.114549909667364558e-01, 1.408958782782200103e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
4.735307357979040566e-02, -2.199161504252676202e+00, 1.457464435305268369e+00, 4.977175294248819242e-16, 5.243088470687398694e-02, -9.229251070326558448e-01, -2.262852964968543046e-01, -3.114549909667385652e-01, 1.408958782782200103e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
2.265990985797583512e-02, -2.164365912104837530e+00, 1.505356459249642453e+00, 4.965189522502828474e-16, 6.395119509262042756e-02, -9.229251070326547346e-01, -2.262852964968660174e-01, -3.114549909667337357e-01, 1.408958782782200103e+00, 3.181354104697857288e+00, 8.186458953021423790e-01
-1.816164168877337781e-03, -2.129876225047592442e+00, 1.552827440957942784e+00, 4.966159144056279365e-16, 7.321901345337902822e-02, -9.229251070326558448e-01, -2.262852964968610769e-01, -3.114549909667339578e-01, 1.408958782782200103e+00, 3.000246694039366613e+00, 9.997533059606336092e-01
-2.520959997791344387e-02, -2.096912103458394405e+00, 1.598198661937528575e+00, 7.678796810073387517e-10, 7.950765342187661455e-02, -9.229250136255284787e-01, -2.262854281185150696e-01, -3.114551721284118391e-01, 1.408958782782200103e+00, 2.827376045627056467e+00, 1.172623954372943311e+00
-4.679848895438415424e-02, -2.066490802072593169e+00, 1.640069991162149687e+00, 9.340390761312829431e-10, 8.236326092942398980e-02, -9.229249980799572040e-01, -2.262854500240651656e-01, -3.114552022787824836e-01, 1.408958782782200103e+00, 2.668000000000000149e+00, 1.331999999999999851e+00
-6.607968455663876250e-02, -2.039321313956087955e+00, 1.677465583394163851e+00, 7.725039275711402633e-10, 8.170644028727334918e-02, -9.229250724254211002e-01, -2.262853452625379624e-01, -3.114550580869496765e-01, 1.408958782782200103e+00, 2.525701494376627387e+00, 1.474298505623372391e+00
-8.279108524737183172e-02, -2.015772971216184040e+00, 1.709877096598426682e+00, 8.326672684688674053e-17, 7.778047701907649103e-02, -9.229251070326593975e-01, -2.262852964968555536e-01, -3.114549909667277960e-01, 1.408958782782200103e+00, 2.402242139274624932e+00, 1.597757860725375290e+00
-9.688776121897749172e-02, -1.995909085272929540e+00, 1.737217390081023494e+00, 2.618455766672135076e-16, 7.105043247640109583e-02, -9.229251070326572881e-01, -2.262852964968602443e-01, -3.114549909667310157e-01, 1.408958782782200103e+00, 2.297764720810928196e+00, 1.702235279189071804e+00
-1.084856813606943082e-01, -1.979566242226946216e+00, 1.759711383778613136e+00, -1.683580902248256400e-09, 6.199262599075988645e-02, -9.229251608919719629e-01, -2.262852206026938762e-01, -3.114548865073687445e-01, 1.408958782782200103e+00, 2.211199675951480259e+00, 1.788800324048519741e+00
-1.177919984632763151e-01, -1.966452539262516730e+00, 1.777760847449282977e+00, 2.371437420133773559e-16, 5.092487127840921585e-02, -9.229251070326601747e-01, -2.262852964968435354e-01, -3.114549909667338468e-01, 1.408958782782200103e+00, 2.140723186633036512e+00, 1.859276813366963266e+00
-1.250168881296666590e-01, -1.956271814063551329e+00, 1.791773413550424188e+00, 4.742874840267547117e-16, 3.773186298424262286e-02, -9.229251070326558448e-01, -2.262852964968685154e-01, -3.114549909667290728e-01, 1.408958782782200103e+00, 2.084160061921700446e+00, 1.915839938078299554e+00
-1.301865945425700888e-01, -1.948987085468464997e+00, 1.801799982284240542e+00, -6.063631835043419624e-09, 2.133048686682211328e-02, -9.229251364990433970e-01, -2.262852549752292219e-01, -3.114549338171055948e-01, 1.408958782782200103e+00, 2.039282484175619636e+00, 1.960717515824380142e+00
-1.323474059947193360e-01, -1.945942246222899019e+00, 1.805990843972578475e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.408958782782200103e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.103382641474780212e-01, -2.596331623147333900e+00, 1.529518171436553331e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.499876157610759986e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
9.533604907126395911e-02, -2.573260779020000832e+00, 1.561272464183423025e+00, 9.714451465470119729e-17, 1.138676209547172420e-02, -9.340940262422998686e-01, -2.098552640521011703e-01, -2.888409913569619514e-01, 1.499876157610759986e+00, 3.861990811880665397e+00, 1.380091881193345749e-01
7.828802535812982855e-02, -2.547043830671594122e+00, 1.597356997900096776e+00, 4.545902364027964547e-16, 2.339064395578635200e-02, -9.340940262422687823e-01, -2.098552640521240686e-01, -2.888409913570458287e-01, 1.499876157610759986e+00, 3.709898749263383699e+00, 2.901012507366162452e-01
5.949973708536590578e-02, -2.518150652700323455e+00, 1.637125045684709956e+00, 4.443059973708341306e-16, 3.551866614159984725e-02, -9.340940262422782192e-01, -2.098552640521117452e-01, -2.888409913570244569e-01, 1.499876157610759986e+00, 3.542488986756708869e+00, 4.575110132432909094e-01
3.947834036921243905e-02, -2.487361164581183282e+00, 1.679503140472456080e+00, 2.259140179941513686e-16, 4.713400759985937605e-02, -9.340940262422742224e-01, -2.098552640521056112e-01, -2.888409913570414433e-01, 1.499876157610759986e+00, 3.364316639091839534e+00, 6.356833609081605774e-01
